2025-05-01 19:47:56,102 INFO: Starting 'noise-floor' test
2025-05-01 19:48:08,911 INFO: Noise-floor: runs=100, ODR=1250000 Hz, filter=Sinc6
2025-05-01 19:49:07,473 INFO: Run 79: mean=1.178e-05 V, std=2.367e-05 V, ptp=2.104e-04 V, NSD_med=2.248e-08 V/sqrt(Hz)
2025-05-01 19:49:08,151 INFO: Run 80: mean=1.110e-05 V, std=2.376e-05 V, ptp=2.324e-04 V, NSD_med=2.257e-08 V/sqrt(Hz)
2025-05-01 19:49:08,834 INFO: Run 81: mean=1.203e-05 V, std=2.377e-05 V, ptp=2.109e-04 V, NSD_med=2.260e-08 V/sqrt(Hz)
2025-05-01 19:49:09,515 INFO: Run 82: mean=1.118e-05 V, std=2.365e-05 V, ptp=2.183e-04 V, NSD_med=2.240e-08 V/sqrt(Hz)
2025-05-01 19:49:10,267 INFO: Run 83: mean=1.069e-05 V, std=2.361e-05 V, ptp=2.051e-04 V, NSD_med=2.242e-08 V/sqrt(Hz)
2025-05-01 19:49:11,039 INFO: Run 84: mean=1.108e-05 V, std=2.361e-05 V, ptp=1.968e-04 V, NSD_med=2.245e-08 V/sqrt(Hz)
2025-05-01 19:49:11,807 INFO: Run 85: mean=1.060e-05 V, std=2.357e-05 V, ptp=2.104e-04 V, NSD_med=2.238e-08 V/sqrt(Hz)
2025-05-01 19:49:12,540 INFO: Run 86: mean=1.124e-05 V, std=2.357e-05 V, ptp=2.134e-04 V, NSD_med=2.239e-08 V/sqrt(Hz)
2025-05-01 19:49:13,271 INFO: Run 87: mean=1.100e-05 V, std=2.363e-05 V, ptp=2.080e-04 V, NSD_med=2.255e-08 V/sqrt(Hz)
2025-05-01 19:49:13,958 INFO: Run 88: mean=1.211e-05 V, std=2.360e-05 V, ptp=2.095e-04 V, NSD_med=2.245e-08 V/sqrt(Hz)
2025-05-01 19:49:14,656 INFO: Run 89: mean=1.123e-05 V, std=2.352e-05 V, ptp=2.070e-04 V, NSD_med=2.250e-08 V/sqrt(Hz)
2025-05-01 19:49:15,445 INFO: Run 90: mean=1.190e-05 V, std=2.360e-05 V, ptp=2.388e-04 V, NSD_med=2.256e-08 V/sqrt(Hz)
2025-05-01 19:49:16,131 INFO: Run 91: mean=1.130e-05 V, std=2.380e-05 V, ptp=2.061e-04 V, NSD_med=2.245e-08 V/sqrt(Hz)
2025-05-01 19:49:16,863 INFO: Run 92: mean=1.161e-05 V, std=2.383e-05 V, ptp=2.041e-04 V, NSD_med=2.247e-08 V/sqrt(Hz)
2025-05-01 19:49:17,662 INFO: Run 93: mean=1.198e-05 V, std=2.370e-05 V, ptp=2.148e-04 V, NSD_med=2.254e-08 V/sqrt(Hz)
2025-05-01 19:49:18,437 INFO: Run 94: mean=1.320e-05 V, std=2.365e-05 V, ptp=2.051e-04 V, NSD_med=2.250e-08 V/sqrt(Hz)
2025-05-01 19:49:19,251 INFO: Run 95: mean=1.258e-05 V, std=2.353e-05 V, ptp=2.256e-04 V, NSD_med=2.252e-08 V/sqrt(Hz)
2025-05-01 19:49:20,184 INFO: Run 96: mean=1.275e-05 V, std=2.345e-05 V, ptp=2.139e-04 V, NSD_med=2.254e-08 V/sqrt(Hz)
2025-05-01 19:49:20,882 INFO: Run 97: mean=1.268e-05 V, std=2.353e-05 V, ptp=2.090e-04 V, NSD_med=2.252e-08 V/sqrt(Hz)
2025-05-01 19:49:21,572 INFO: Run 98: mean=1.264e-05 V, std=2.363e-05 V, ptp=2.178e-04 V, NSD_med=2.263e-08 V/sqrt(Hz)
2025-05-01 19:49:22,265 INFO: Run 99: mean=1.258e-05 V, std=2.371e-05 V, ptp=2.036e-04 V, NSD_med=2.243e-08 V/sqrt(Hz)
2025-05-01 19:49:22,951 INFO: Run 100: mean=1.284e-05 V, std=2.383e-05 V, ptp=2.158e-04 V, NSD_med=2.240e-08 V/sqrt(Hz)
2025-05-01 19:49:22,951 INFO: RMS noise: 2.361e-05 V +- 1.702e-07 V
2025-05-01 19:49:22,951 INFO: Median NSD: 2.491e-08 V/sqrt(Hz)
2025-05-01 19:49:22,951 INFO: Power-supply spur RMS @ 295.1 kHz: 106.014 uVrms
